meeting_no,meeting_date,monitoring_index,line_number,monitoring_comment
38,2021-03-25,6,12,患者の受入れ体制に改善傾向が見られるものの、透析患者や高齢者等の入院調整が難航している。
38,2021-03-25,6,13,今一度、入院基準の順守、入院調整のルール、手順等を再確認する必要がある。
38,2021-03-25,6,14,入院患者の年代別割合は、60 代以上が高い割合で推移しており、全体の約 7 割を占めている。
38,2021-03-25,6,15,【コメント】高齢者層の割合は依然として高い水準にあり、この傾向が継続する可能性がある。
38,2021-03-25,6,16,家庭、施設をはじめ重症化リスクの高い高齢者への感染の機会をあらゆる場面で減らすとともに、基本的な感染予防策、環境の清拭・消毒を徹底する必要がある。
38,2021-03-25,6,17,"検査陽性者の全療養者数は、前回 3 月 17 日時点の 2,797 人から 3 月 24 日時点で 2,976 人と高い値で横ばいとなった。"
38,2021-03-25,6,18,"内訳は、入院患者 1,371 人(前回は 1,270 人)、宿泊療養者 547 人(前回は 501 人)、自宅療養者 563 人(前回は 550 人)、入院・療養等調整中 495 人(前回は 476 人)であった。"
38,2021-03-25,6,19,【コメント】ア)引き続き実効性のある感染拡大防止対策を徹底し、全療養者数を大幅に減少させる必要がある。
38,2021-03-25,6,20,イ)全療養者に占める入院患者及び宿泊療養者の割合は約 64%で推移しているが、引き続き新規陽性者の入院、宿泊療養及び自宅療養の振り分け、その後の情報管理を一元化するシステムを活用し、「療養/入院判断フロー」による安全な宿泊療養を推進する必要がある。
38,2021-03-25,6,21,ウ)都は濃厚接触者等の積極的疫学調査の充実の他、陽性率の高い特定の地域や対象における、定期的なスクリーニングのための PCR 検査等を開始した。
38,2021-03-25,6,22,その結果、陽性者が増加する可能性があり、宿泊療養先、入院先の確保を検討している。
38,2021-03-25,6,23,"エ)都は、自宅療養者の容態の変化を早期に把握するため、パルスオキシメータを区市保健所へ 7,240 台配付するとともに、フォローアップセンター(※24 時間体制で健康相談を受けることが可能)から自宅療養者宅への配送も開始し 1,430 台配付した。"
38,2021-03-25,6,24,また、自宅療養者向けハンドブックの配付、食料品等の配送を行う等フォローアップ体制の質的な充実も図っている。
38,2021-03-25,6,25,オ)都は、宿泊療養施設 14 箇所を確保し、療養者の安全を最優先に運営を行っている。
38,2021-03-25,6,26,現在、新規陽性者の急激な増加にも対応できるよう、職員の配置、搬送計画、部屋の消毒等の見直しを行い、宿泊療養施設の運営の効率化に取り組んでいる。
38,2021-03-25,6,27,"※国の指標及び目安における、病床全体のひっ迫具合を示す、確保病床数(都は5,048 床)に占める入院患者数の割合は、3月24日時点で27.2%となっており、国の指標及び目安におけるステージIIIの25%を超えた数値となっている。"
38,2021-03-25,6,28,人口 10 万人当たりの全療養者数(入院、自宅・宿泊療養者等の合計)は、前回の 20.1 人から 3 月 24日時点で 21.4 人となり、国の指標及び目安におけるステージIIIとなっている。
38,2021-03-25,7,1,東京都は、その時点で、人工呼吸器又は ECMO を使用している患者数を重症患者数とし、医療提供体制の指標としてモニタリングしている。
38,2021-03-25,7,2,東京都は、人工呼吸器又は ECMO による治療が可能な重症用病床を確保している。
38,2021-03-25,7,3,重症用病床は、重症患者及び集中的な管理を行っている重症患者に準ずる患者(人工呼吸器又は ECMOの治療が間もなく必要になる可能性が高い状態の患者、及び離脱後の不安定な状態の患者等)の一部が使用する病床である。
38,2021-03-25,7,4,(1) 重症患者数は、前回の 41 人から 3 月 24 日時点で 42 人であった。
38,2021-03-25,7,5,重症患者数は新たな発生も続き、横ばいで推移している。
38,2021-03-25,7,6,(2) 今週、新たに人工呼吸器を装着した患者は 21 人(先週は 25 人)であり、人工呼吸器から離脱した患者 11 人(先週は 10 人)、人工呼吸器使用中に死亡した患者 8 人(先週は 8 人)であった。
38,2021-03-25,7,7,(3) 今週、新たに ECMO を導入した患者はおらず、ECMO から離脱した患者は 2 人であった。
38,2021-03-25,7,8,3 月 24 日時点において、人工呼吸器を装着している患者が 42 人で、うち 1 人の患者が ECMO を使用している。
38,2021-03-25,7,9,(4) 3 月 24 日時点で集中的な管理を行っている重症患者に準ずる患者は、人工呼吸器又は ECMO の治療が間もなく必要になる可能性が高い状態の患者等 148 人(先週は 152 人)、離脱後の不安定な状態の患者 35 人(先週は 37 人)であった。
38,2021-03-25,7,10,【コメント】ア)新型コロナウイルス感染症患者への転用で、通常の医療も含めた重症患者のための医療提供体制は、長期間にわたり厳しい状況が続いている。
38,2021-03-25,7,11,今一度、実効性のある感染防止対策を徹底し、重症化リスクの高い高齢者層の新規陽性者数を減らすことが重要である。
38,2021-03-25,7,12,イ) 重症患者数は新規陽性者数の増加から少し遅れて増加してくることや、本疾患による重症患者は人工呼吸器の離脱まで長期間を要するため、ICU 等の病床の占有期間が長期化することを踏まえ、その推移を注視する必要があるウ)人工呼吸器又は ECMO の治療が間もなく必要になる可能性が高い状態の患者の数が依然として多いため、重症患者数が高い値で推移することが危惧される。
38,2021-03-25,7,13,エ)都は、重症患者及び重症患者に準ずる患者の一部が使用する病床を、重症用病床として現在 332 床を確保している。
38,2021-03-25,7,14,"国の指標及び目安における重症患者のための病床は、重症用病床を含め、合計 1,024 床確保している。"
38,2021-03-25,7,15,オ)今週、人工呼吸器を離脱した患者の、装着から離脱までの日数の中央値は 4.5 日、平均値は 6.0 日であった。
38,2021-03-25,7,16,カ)現状では、新規陽性者の約 1.0%が重症化し、人工呼吸器又は ECMO を使用している。
38,2021-03-25,7,17,キ)都は、重症患者のための医療提供体制を確保するために、重症の状態を脱した患者や、重症化に至らず状態の安定を得た患者が転院する医療機関の確保を検討している。
38,2021-03-25,7,18,ク)変異株等による感染の再拡大を想定して、通常の医療との両立を図りながらの重症用病床確保の対策を検討している。
38,2021-03-25,7,19,3 月 24 日時点の重症患者数は 42 人で、年代別内訳は 40 代が 4 人、50 代が 4 人、60 代が 9 人、70 代が 15 人、80 代が 8 人、90 代が 2 人である。
38,2021-03-25,7,20,年代別にみると 70 代の重症患者数が最も多かった。
38,2021-03-25,7,21,性別では、男性 33 人、女性9 人であった。
38,2021-03-25,7,22,【コメント】ア)70 代以上の重症患者数が約 6 割を占めている。
38,2021-03-25,7,23,重症化リスクの高い高齢者層への感染を防ぐためには、引き続き家族間、職場及び医療・介護施設内における感染予防策の徹底が必要である。
38,2021-03-25,7,24,イ)基礎疾患を有する人、肥満、喫煙歴のある人は、若年であっても重症化リスクが高い。
38,2021-03-25,7,25,あらゆる世代が、感染リスクの当事者であるという意識を持つよう普及啓発する必要がある。
