meeting_no,meeting_date,monitoring_index,line_number,token,part_of_speech,part_of_speech2,part_of_speech3,part_of_speech4,infl_type,base_form
33,2021-02-18,4,10,漸増,名詞,サ変接続,,,,漸増
33,2021-02-18,4,10,医療,名詞,一般,,,,医療
33,2021-02-18,4,10,提供,名詞,サ変接続,,,,提供
33,2021-02-18,4,10,体制,名詞,一般,,,,体制
33,2021-02-18,4,10,負荷,名詞,サ変接続,,,,負荷
33,2021-02-18,4,10,蓄積,名詞,サ変接続,,,,蓄積
33,2021-02-18,4,10,段階,名詞,一般,,,,段階
33,2021-02-18,5,1,東京,名詞,固有名詞,地域,一般,,東京
33,2021-02-18,5,1,ルール,名詞,一般,,,,ルール
33,2021-02-18,5,1,適用,名詞,サ変接続,,,,適用
33,2021-02-18,5,1,件数,名詞,一般,,,,件数
33,2021-02-18,5,1,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,5,1,平均,名詞,サ変接続,,,,平均
33,2021-02-18,5,1,前回,名詞,一般,,,,前回
33,2021-02-18,5,1,件,名詞,一般,,,,件
33,2021-02-18,5,1,月,名詞,一般,,,,月
33,2021-02-18,5,1,日時,名詞,一般,,,,日時
33,2021-02-18,5,1,件,名詞,一般,,,,件
33,2021-02-18,5,1,値,名詞,一般,,,,値
33,2021-02-18,5,2,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,5,2,東京,名詞,固有名詞,地域,一般,,東京
33,2021-02-18,5,2,ルール,名詞,一般,,,,ルール
33,2021-02-18,5,2,適用,名詞,サ変接続,,,,適用
33,2021-02-18,5,2,件数,名詞,一般,,,,件数
33,2021-02-18,5,2,件,名詞,一般,,,,件
33,2021-02-18,5,2,新型,名詞,一般,,,,新型
33,2021-02-18,5,2,コロナ,名詞,一般,,,,コロナ
33,2021-02-18,5,2,ウイルス,名詞,一般,,,,ウイルス
33,2021-02-18,5,2,発生,名詞,サ変接続,,,,発生
33,2021-02-18,5,2,前,名詞,副詞可能,,,,前
33,2021-02-18,5,2,比較,名詞,サ変接続,,,,比較
33,2021-02-18,5,2,水準,名詞,一般,,,,水準
33,2021-02-18,5,2,今後,名詞,副詞可能,,,,今後
33,2021-02-18,5,2,推移,名詞,サ変接続,,,,推移
33,2021-02-18,5,2,注視,名詞,サ変接続,,,,注視
33,2021-02-18,5,2,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,5,3,救急,名詞,一般,,,,救急
33,2021-02-18,5,3,患者,名詞,一般,,,,患者
33,2021-02-18,5,3,搬送,名詞,サ変接続,,,,搬送
33,2021-02-18,5,3,現場,名詞,一般,,,,現場
33,2021-02-18,5,3,到着,名詞,サ変接続,,,,到着
33,2021-02-18,5,3,病院,名詞,一般,,,,病院
33,2021-02-18,5,3,到着,名詞,サ変接続,,,,到着
33,2021-02-18,5,3,活動,名詞,サ変接続,,,,活動
33,2021-02-18,5,3,時間,名詞,副詞可能,,,,時間
33,2021-02-18,5,3,過去,名詞,副詞可能,,,,過去
33,2021-02-18,5,3,水準,名詞,一般,,,,水準
33,2021-02-18,5,3,延伸,名詞,サ変接続,,,,延伸
33,2021-02-18,5,3,救急,名詞,一般,,,,救急
33,2021-02-18,5,3,医療,名詞,一般,,,,医療
33,2021-02-18,5,3,機関,名詞,一般,,,,機関
33,2021-02-18,5,3,救命,名詞,サ変接続,,,,救命
33,2021-02-18,5,3,救急,名詞,一般,,,,救急
33,2021-02-18,5,3,センター,名詞,一般,,,,センター
33,2021-02-18,5,3,救急,名詞,一般,,,,救急
33,2021-02-18,5,3,受入れ,名詞,一般,,,,受入れ
33,2021-02-18,5,3,体制,名詞,一般,,,,体制
33,2021-02-18,5,3,逼迫,名詞,サ変接続,,,,逼迫
33,2021-02-18,5,3,多く,名詞,副詞可能,,,,多く
33,2021-02-18,5,3,医療,名詞,一般,,,,医療
33,2021-02-18,5,3,機関,名詞,一般,,,,機関
33,2021-02-18,5,3,救急,名詞,一般,,,,救急
33,2021-02-18,5,3,患者,名詞,一般,,,,患者
33,2021-02-18,5,3,受入れ,名詞,一般,,,,受入れ
33,2021-02-18,5,3,困難,名詞,形容動詞語幹,,,,困難
33,2021-02-18,5,3,状況,名詞,一般,,,,状況
33,2021-02-18,6,1,月,名詞,一般,,,,月
33,2021-02-18,6,1,日時,名詞,一般,,,,日時
33,2021-02-18,6,1,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,1,患者,名詞,一般,,,,患者
33,2021-02-18,6,1,前回,名詞,一般,,,,前回
33,2021-02-18,6,1,人,名詞,一般,,,,人
33,2021-02-18,6,1,人,名詞,一般,,,,人
33,2021-02-18,6,1,非常,名詞,形容動詞語幹,,,,非常
33,2021-02-18,6,1,水準,名詞,一般,,,,水準
33,2021-02-18,6,1,推移,名詞,サ変接続,,,,推移
33,2021-02-18,6,2,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,2,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,2,同様,名詞,形容動詞語幹,,,,同様
33,2021-02-18,6,2,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,2,防止,名詞,サ変接続,,,,防止
33,2021-02-18,6,2,対策,名詞,サ変接続,,,,対策
33,2021-02-18,6,2,個室,名詞,一般,,,,個室
33,2021-02-18,6,2,管理,名詞,サ変接続,,,,管理
33,2021-02-18,6,2,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,6,2,疑い,名詞,一般,,,,疑い
33,2021-02-18,6,2,患者,名詞,一般,,,,患者
33,2021-02-18,6,2,都内,名詞,一般,,,,都内
33,2021-02-18,6,2,全域,名詞,一般,,,,全域
33,2021-02-18,6,2,人,名詞,一般,,,,人
33,2021-02-18,6,3,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,6,3,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,3,患者,名詞,一般,,,,患者
33,2021-02-18,6,3,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,3,傾向,名詞,一般,,,,傾向
33,2021-02-18,6,3,初旬,名詞,副詞可能,,,,初旬
33,2021-02-18,6,3,非常,名詞,形容動詞語幹,,,,非常
33,2021-02-18,6,3,水準,名詞,一般,,,,水準
33,2021-02-18,6,3,推移,名詞,サ変接続,,,,推移
33,2021-02-18,6,4,医療,名詞,一般,,,,医療
33,2021-02-18,6,4,提供,名詞,サ変接続,,,,提供
33,2021-02-18,6,4,体制,名詞,一般,,,,体制
33,2021-02-18,6,4,逼迫,名詞,サ変接続,,,,逼迫
33,2021-02-18,6,4,通常,名詞,一般,,,,通常
33,2021-02-18,6,4,医療,名詞,一般,,,,医療
33,2021-02-18,6,4,影響,名詞,サ変接続,,,,影響
33,2021-02-18,6,4,長期間,名詞,副詞可能,,,,長期間
33,2021-02-18,6,5,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,5,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,5,決定,名詞,サ変接続,,,,決定
33,2021-02-18,6,5,業務,名詞,一般,,,,業務
33,2021-02-18,6,5,長期,名詞,一般,,,,長期
33,2021-02-18,6,5,通常,名詞,一般,,,,通常
33,2021-02-18,6,5,業務,名詞,一般,,,,業務
33,2021-02-18,6,5,影響,名詞,サ変接続,,,,影響
33,2021-02-18,6,6,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,6,重点,名詞,一般,,,,重点
33,2021-02-18,6,6,医療,名詞,一般,,,,医療
33,2021-02-18,6,6,機関,名詞,一般,,,,機関
33,2021-02-18,6,6,協力,名詞,サ変接続,,,,協力
33,2021-02-18,6,6,床,名詞,一般,,,,床
33,2021-02-18,6,6,増,名詞,一般,,,,増
33,2021-02-18,6,6,床,名詞,一般,,,,床
33,2021-02-18,6,6,重症,名詞,一般,,,,重症
33,2021-02-18,6,6,病床,名詞,一般,,,,病床
33,2021-02-18,6,6,床,名詞,一般,,,,床
33,2021-02-18,6,6,中等,名詞,一般,,,,中等
33,2021-02-18,6,6,病床,名詞,一般,,,,病床
33,2021-02-18,6,6,床,名詞,一般,,,,床
33,2021-02-18,6,6,床,名詞,一般,,,,床
33,2021-02-18,6,6,病床,名詞,一般,,,,病床
33,2021-02-18,6,6,確保,名詞,サ変接続,,,,確保
33,2021-02-18,6,7,新型,名詞,一般,,,,新型
33,2021-02-18,6,7,コロナ,名詞,一般,,,,コロナ
33,2021-02-18,6,7,ウイルス,名詞,一般,,,,ウイルス
33,2021-02-18,6,7,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,7,患者,名詞,一般,,,,患者
33,2021-02-18,6,7,病床,名詞,一般,,,,病床
33,2021-02-18,6,7,確保,名詞,サ変接続,,,,確保
33,2021-02-18,6,7,医療,名詞,一般,,,,医療
33,2021-02-18,6,7,機関,名詞,一般,,,,機関
33,2021-02-18,6,7,通常,名詞,一般,,,,通常
33,2021-02-18,6,7,医療,名詞,一般,,,,医療
33,2021-02-18,6,7,病床,名詞,一般,,,,病床
33,2021-02-18,6,7,新型,名詞,一般,,,,新型
33,2021-02-18,6,7,コロナ,名詞,一般,,,,コロナ
33,2021-02-18,6,7,ウイルス,名詞,一般,,,,ウイルス
33,2021-02-18,6,7,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,7,患者,名詞,一般,,,,患者
33,2021-02-18,6,7,転用,名詞,サ変接続,,,,転用
33,2021-02-18,6,8,救急,名詞,一般,,,,救急
33,2021-02-18,6,8,受入れ,名詞,一般,,,,受入れ
33,2021-02-18,6,8,困難,名詞,形容動詞語幹,,,,困難
33,2021-02-18,6,8,予定,名詞,サ変接続,,,,予定
33,2021-02-18,6,8,手術,名詞,サ変接続,,,,手術
33,2021-02-18,6,8,制限,名詞,サ変接続,,,,制限
33,2021-02-18,6,8,都民,名詞,一般,,,,都民
33,2021-02-18,6,8,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,6,8,通常,名詞,一般,,,,通常
33,2021-02-18,6,8,医療,名詞,一般,,,,医療
33,2021-02-18,6,8,通り,名詞,一般,,,,通り
33,2021-02-18,6,8,実施,名詞,サ変接続,,,,実施
33,2021-02-18,6,8,状況,名詞,一般,,,,状況
33,2021-02-18,6,9,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,9,患者,名詞,一般,,,,患者
33,2021-02-18,6,9,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,9,退院,名詞,サ変接続,,,,退院
33,2021-02-18,6,9,手続,名詞,サ変接続,,,,手続
33,2021-02-18,6,9,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,9,防止,名詞,サ変接続,,,,防止
33,2021-02-18,6,9,対策,名詞,サ変接続,,,,対策
33,2021-02-18,6,9,検査,名詞,サ変接続,,,,検査
33,2021-02-18,6,9,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,9,消毒,名詞,サ変接続,,,,消毒
33,2021-02-18,6,9,通常,名詞,一般,,,,通常
33,2021-02-18,6,9,患者,名詞,一般,,,,患者
33,2021-02-18,6,9,多く,名詞,副詞可能,,,,多く
33,2021-02-18,6,9,人手,名詞,一般,,,,人手
33,2021-02-18,6,9,労力,名詞,一般,,,,労力
33,2021-02-18,6,9,時間,名詞,副詞可能,,,,時間
33,2021-02-18,6,9,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,6,10,都,名詞,一般,,,,都
33,2021-02-18,6,10,病院,名詞,一般,,,,病院
33,2021-02-18,6,10,実情,名詞,一般,,,,実情
33,2021-02-18,6,10,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,10,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,10,毎日,名詞,副詞可能,,,,毎日
33,2021-02-18,6,10,医療,名詞,一般,,,,医療
33,2021-02-18,6,10,機関,名詞,一般,,,,機関
33,2021-02-18,6,10,当日,名詞,副詞可能,,,,当日
33,2021-02-18,6,10,受入れ,名詞,一般,,,,受入れ
33,2021-02-18,6,10,可能,名詞,形容動詞語幹,,,,可能
33,2021-02-18,6,10,病床,名詞,一般,,,,病床
33,2021-02-18,6,10,報告,名詞,サ変接続,,,,報告
33,2021-02-18,6,10,内容,名詞,一般,,,,内容
33,2021-02-18,6,10,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,10,共有,名詞,サ変接続,,,,共有
33,2021-02-18,6,11,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,11,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,11,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,11,本部,名詞,一般,,,,本部
33,2021-02-18,6,11,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,11,依頼,名詞,サ変接続,,,,依頼
33,2021-02-18,6,11,件数,名詞,一般,,,,件数
33,2021-02-18,6,11,件,名詞,一般,,,,件
33,2021-02-18,6,12,新型,名詞,一般,,,,新型
33,2021-02-18,6,12,コロナ,名詞,一般,,,,コロナ
33,2021-02-18,6,12,ウイルス,名詞,一般,,,,ウイルス
33,2021-02-18,6,12,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,12,患者,名詞,一般,,,,患者
33,2021-02-18,6,12,病床,名詞,一般,,,,病床
33,2021-02-18,6,12,患者,名詞,一般,,,,患者
33,2021-02-18,6,12,退院,名詞,サ変接続,,,,退院
33,2021-02-18,6,12,次,名詞,一般,,,,次
33,2021-02-18,6,12,患者,名詞,一般,,,,患者
33,2021-02-18,6,12,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,12,状況,名詞,一般,,,,状況
33,2021-02-18,6,12,透析,名詞,サ変接続,,,,透析
33,2021-02-18,6,12,患者,名詞,一般,,,,患者
33,2021-02-18,6,12,高齢,名詞,一般,,,,高齢
33,2021-02-18,6,12,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,12,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,12,難航,名詞,サ変接続,,,,難航
33,2021-02-18,6,13,新規,名詞,一般,,,,新規
33,2021-02-18,6,13,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,13,急増,名詞,サ変接続,,,,急増
33,2021-02-18,6,13,月,名詞,一般,,,,月
33,2021-02-18,6,13,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,13,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,13,症状,名詞,一般,,,,症状
33,2021-02-18,6,13,軽快,名詞,一般,,,,軽快
33,2021-02-18,6,13,転院,名詞,一般,,,,転院
33,2021-02-18,6,13,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,13,患者,名詞,一般,,,,患者
33,2021-02-18,6,13,受入れ,名詞,一般,,,,受入れ
33,2021-02-18,6,13,体制,名詞,一般,,,,体制
33,2021-02-18,6,13,改善,名詞,サ変接続,,,,改善
33,2021-02-18,6,13,傾向,名詞,一般,,,,傾向
33,2021-02-18,6,13,新規,名詞,一般,,,,新規
33,2021-02-18,6,13,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,13,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,13,重要,名詞,形容動詞語幹,,,,重要
33,2021-02-18,6,14,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,14,患者,名詞,一般,,,,患者
33,2021-02-18,6,14,年代,名詞,一般,,,,年代
33,2021-02-18,6,14,割合,名詞,一般,,,,割合
33,2021-02-18,6,14,割合,名詞,一般,,,,割合
33,2021-02-18,6,14,推移,名詞,サ変接続,,,,推移
33,2021-02-18,6,14,全体,名詞,副詞可能,,,,全体
33,2021-02-18,6,14,割,名詞,一般,,,,割
33,2021-02-18,6,15,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,6,15,新規,名詞,一般,,,,新規
33,2021-02-18,6,15,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,15,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,15,高齢,名詞,一般,,,,高齢
33,2021-02-18,6,15,割合,名詞,一般,,,,割合
33,2021-02-18,6,15,増加,名詞,サ変接続,,,,増加
33,2021-02-18,6,15,傾向,名詞,一般,,,,傾向
33,2021-02-18,6,15,継続,名詞,サ変接続,,,,継続
33,2021-02-18,6,15,可能,名詞,形容動詞語幹,,,,可能
33,2021-02-18,6,16,家庭,名詞,一般,,,,家庭
33,2021-02-18,6,16,施設,名詞,サ変接続,,,,施設
33,2021-02-18,6,16,はじめ,名詞,副詞可能,,,,はじめ
33,2021-02-18,6,16,重症,名詞,一般,,,,重症
33,2021-02-18,6,16,リスク,名詞,一般,,,,リスク
33,2021-02-18,6,16,高齢,名詞,一般,,,,高齢
33,2021-02-18,6,16,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,16,機会,名詞,一般,,,,機会
33,2021-02-18,6,16,場面,名詞,一般,,,,場面
33,2021-02-18,6,16,基本,名詞,一般,,,,基本
33,2021-02-18,6,16,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,16,予防,名詞,サ変接続,,,,予防
33,2021-02-18,6,16,環境,名詞,一般,,,,環境
33,2021-02-18,6,16,清,名詞,固有名詞,人名,名,,清
33,2021-02-18,6,16,拭,名詞,一般,,,,拭
33,2021-02-18,6,16,消毒,名詞,サ変接続,,,,消毒
33,2021-02-18,6,16,徹底,名詞,サ変接続,,,,徹底
33,2021-02-18,6,16,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,6,17,検査,名詞,サ変接続,,,,検査
33,2021-02-18,6,17,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,17,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,17,前回,名詞,一般,,,,前回
33,2021-02-18,6,17,月,名詞,一般,,,,月
33,2021-02-18,6,17,日時,名詞,一般,,,,日時
33,2021-02-18,6,17,人,名詞,一般,,,,人
33,2021-02-18,6,17,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,17,月,名詞,一般,,,,月
33,2021-02-18,6,17,日時,名詞,一般,,,,日時
33,2021-02-18,6,17,人,名詞,一般,,,,人
33,2021-02-18,6,17,値,名詞,一般,,,,値
33,2021-02-18,6,17,推移,名詞,サ変接続,,,,推移
33,2021-02-18,6,18,内訳,名詞,一般,,,,内訳
33,2021-02-18,6,18,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,18,患者,名詞,一般,,,,患者
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,前回,名詞,一般,,,,前回
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,宿泊,名詞,サ変接続,,,,宿泊
33,2021-02-18,6,18,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,前回,名詞,一般,,,,前回
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,18,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,前回,名詞,一般,,,,前回
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,18,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,18,調整,名詞,サ変接続,,,,調整
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,前回,名詞,一般,,,,前回
33,2021-02-18,6,18,人,名詞,一般,,,,人
33,2021-02-18,6,18,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,19,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,6,19,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,19,患者,名詞,一般,,,,患者
33,2021-02-18,6,19,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,19,傾向,名詞,一般,,,,傾向
33,2021-02-18,6,19,初旬,名詞,副詞可能,,,,初旬
33,2021-02-18,6,19,現在,名詞,副詞可能,,,,現在
33,2021-02-18,6,19,水準,名詞,一般,,,,水準
33,2021-02-18,6,19,推移,名詞,サ変接続,,,,推移
33,2021-02-18,6,20,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,20,早期,名詞,一般,,,,早期
33,2021-02-18,6,20,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,20,状況,名詞,一般,,,,状況
33,2021-02-18,6,20,改善,名詞,サ変接続,,,,改善
33,2021-02-18,6,20,月下,名詞,一般,,,,月下
33,2021-02-18,6,20,旬,名詞,一般,,,,旬
33,2021-02-18,6,20,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,20,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,20,患者,名詞,一般,,,,患者
33,2021-02-18,6,20,割合,名詞,一般,,,,割合
33,2021-02-18,6,20,上昇,名詞,サ変接続,,,,上昇
33,2021-02-18,6,21,実効,名詞,一般,,,,実効
33,2021-02-18,6,21,感染,名詞,サ変接続,,,,感染
33,2021-02-18,6,21,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,6,21,防止,名詞,サ変接続,,,,防止
33,2021-02-18,6,21,対策,名詞,サ変接続,,,,対策
33,2021-02-18,6,21,徹底,名詞,サ変接続,,,,徹底
33,2021-02-18,6,21,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,21,大幅,名詞,形容動詞語幹,,,,大幅
33,2021-02-18,6,21,減少,名詞,サ変接続,,,,減少
33,2021-02-18,6,21,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,6,22,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,22,意見,名詞,サ変接続,,,,意見
33,2021-02-18,6,22,交換,名詞,サ変接続,,,,交換
33,2021-02-18,6,22,東京,名詞,固有名詞,地域,一般,,東京
33,2021-02-18,6,22,iCDC,名詞,固有名詞,組織,,,iCDC
33,2021-02-18,6,22,タスクフォース,名詞,一般,,,,タスクフォース
33,2021-02-18,6,22,新規,名詞,一般,,,,新規
33,2021-02-18,6,22,陽性,名詞,一般,,,,陽性
33,2021-02-18,6,22,入院,名詞,サ変接続,,,,入院
33,2021-02-18,6,22,宿泊,名詞,サ変接続,,,,宿泊
33,2021-02-18,6,22,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,22,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,22,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,22,振り分け,名詞,一般,,,,振り分け
33,2021-02-18,6,22,その後,名詞,副詞可能,,,,その後
33,2021-02-18,6,22,情報,名詞,一般,,,,情報
33,2021-02-18,6,22,管理,名詞,サ変接続,,,,管理
33,2021-02-18,6,22,一元化,名詞,サ変接続,,,,一元化
33,2021-02-18,6,22,システム,名詞,一般,,,,システム
33,2021-02-18,6,22,検討,名詞,サ変接続,,,,検討
33,2021-02-18,6,22,今後,名詞,副詞可能,,,,今後
33,2021-02-18,6,22,試行,名詞,サ変接続,,,,試行
33,2021-02-18,6,22,予定,名詞,サ変接続,,,,予定
33,2021-02-18,6,23,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,23,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,23,急激,名詞,形容動詞語幹,,,,急激
33,2021-02-18,6,23,増加,名詞,サ変接続,,,,増加
33,2021-02-18,6,23,健康,名詞,形容動詞語幹,,,,健康
33,2021-02-18,6,23,観察,名詞,サ変接続,,,,観察
33,2021-02-18,6,23,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,23,業務,名詞,一般,,,,業務
33,2021-02-18,6,23,急増,名詞,サ変接続,,,,急増
33,2021-02-18,6,23,昨年,名詞,副詞可能,,,,昨年
33,2021-02-18,6,23,月,名詞,一般,,,,月
33,2021-02-18,6,23,都,名詞,一般,,,,都
33,2021-02-18,6,23,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,23,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,23,フォローアップ,名詞,一般,,,,フォローアップ
33,2021-02-18,6,23,センター,名詞,一般,,,,センター
33,2021-02-18,6,23,開設,名詞,サ変接続,,,,開設
33,2021-02-18,6,24,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,24,療養,名詞,サ変接続,,,,療養
33,2021-02-18,6,24,容態,名詞,一般,,,,容態
33,2021-02-18,6,24,変化,名詞,サ変接続,,,,変化
33,2021-02-18,6,24,早期,名詞,一般,,,,早期
33,2021-02-18,6,24,把握,名詞,サ変接続,,,,把握
33,2021-02-18,6,24,パルスオキシメータ,名詞,一般,,,,パルスオキシメータ
33,2021-02-18,6,24,区,名詞,一般,,,,区
33,2021-02-18,6,24,市,名詞,一般,,,,市
33,2021-02-18,6,24,保健所,名詞,一般,,,,保健所
33,2021-02-18,6,24,台,名詞,固有名詞,地域,国,,台
33,2021-02-18,6,24,配付,名詞,サ変接続,,,,配付
33,2021-02-18,6,24,フォローアップ,名詞,一般,,,,フォローアップ
33,2021-02-18,6,24,センター,名詞,一般,,,,センター
33,2021-02-18,6,24,自宅,名詞,一般,,,,自宅
33,2021-02-18,6,24,療養,名詞,サ変接続,,,,療養
